timestamp,latency_ms,jitter_ms,bandwidth_mbps
2026-05-29 01:36:24,7.99,7.233,0.0001
2026-05-29 01:36:27,7.99,7.233,0.0001
2026-05-29 01:36:30,7.99,7.233,0.0001
2026-05-29 01:36:33,7.99,7.233,0.0001
2026-05-29 01:36:36,7.99,7.233,0.0001
2026-05-29 01:36:39,7.99,7.233,0.0001
2026-05-29 01:36:42,7.99,7.233,0.0001
2026-05-29 01:36:45,7.99,7.233,0.0001
2026-05-29 01:36:48,7.99,7.233,0.0001
2026-05-29 01:36:51,7.99,7.233,0.0001
2026-05-29 01:36:54,7.99,7.233,0.0001
2026-05-29 01:36:57,7.99,7.233,0.0001
2026-05-29 01:37:00,7.99,7.233,0.0001
2026-05-29 01:37:03,7.99,7.233,0.0001
2026-05-29 01:37:06,7.99,7.233,0.0001
2026-05-29 01:37:09,7.99,7.233,0.0001
2026-05-29 01:37:12,7.99,7.233,0.0001
2026-05-29 01:37:15,7.99,7.233,0.0001
2026-05-29 01:37:18,7.99,7.233,0.0001
2026-05-29 01:37:22,7.99,7.233,0.0001
2026-05-29 01:37:25,7.99,7.233,0.0001
2026-05-29 01:37:28,7.99,7.233,0.0001
2026-05-29 01:37:31,7.99,7.233,0.0001
2026-05-29 01:37:34,7.99,7.233,0.0001
2026-05-29 01:37:37,7.99,7.233,0.0001
2026-05-29 01:37:40,7.99,7.233,0.0001
2026-05-29 01:37:43,7.99,7.233,0.0001
2026-05-29 01:37:46,7.99,7.233,0.0001
2026-05-29 01:37:49,7.99,7.233,0.0001
2026-05-29 01:37:52,7.99,7.233,0.0001
2026-05-29 01:37:55,7.99,7.233,0.0001
2026-05-29 01:37:58,7.99,7.233,0.0001
2026-05-29 01:38:01,7.99,7.233,0.0001
2026-05-29 01:38:04,7.99,7.233,0.0001
2026-05-29 01:38:07,7.99,7.233,0.0001
2026-05-29 01:38:10,7.99,7.233,0.0001
2026-05-29 01:38:13,7.99,7.233,0.0001
2026-05-29 01:38:16,7.99,7.233,0.0001
2026-05-29 01:38:19,7.99,7.233,0.0001
2026-05-29 01:38:22,7.99,7.233,0.0001
2026-05-29 01:38:25,7.99,7.233,0.0001
2026-05-29 01:38:28,7.99,7.233,0.0001
2026-05-29 01:38:31,7.99,7.233,0.0001
2026-05-29 01:38:34,7.99,7.233,0.0001
2026-05-29 01:38:37,7.99,7.233,0.0001
2026-05-29 01:38:40,7.99,7.233,0.0001
2026-05-29 01:38:43,7.99,7.233,0.0001
2026-05-29 01:38:46,7.99,7.233,0.0001
2026-05-29 01:38:49,7.99,7.233,0.0001
2026-05-29 01:38:52,7.99,7.233,0.0001
2026-05-29 01:38:56,7.99,7.233,0.0001
2026-05-29 01:38:59,7.99,7.233,0.0001
2026-05-29 01:39:02,7.99,7.233,0.0001
2026-05-29 01:39:05,7.99,7.233,0.0001
2026-05-29 01:39:08,7.99,7.233,0.0001
2026-05-29 01:39:11,7.99,7.233,0.0001
2026-05-29 01:39:14,7.99,7.233,0.0001
2026-05-29 01:39:17,7.99,7.233,0.0001
2026-05-29 01:39:20,7.99,7.233,0.0001
2026-05-29 01:39:23,7.99,7.233,0.0001
2026-05-29 01:39:26,7.99,7.233,0.0001
2026-05-29 01:39:29,7.99,7.233,0.0001
2026-05-29 01:39:32,7.99,7.233,0.0001
