timestamp,real_step,pH,T_C,NH3_pct,mode,real_action,rb_action,fql_action,reward,rb_reward,energy_real,energy_rb,energy_fql,fql_steps,epsilon
2026-05-18 01:39:49,2,7.792,24.18,3.2078,RB,1,1,1,1.85298,1.85298,0.3,0.3,0.3,62,0.9695
2026-05-18 01:39:51,3,7.753,24.18,2.9404,RB,1,1,1,1.85227,1.85227,0.3,0.3,0.3,74,0.9637
2026-05-18 01:39:53,4,7.753,24.25,2.9547,RB,1,1,1,1.85298,1.85298,0.3,0.3,0.3,86,0.9579
2026-05-18 01:39:55,5,7.753,24.18,2.9404,RB,1,1,1,1.84932,1.84932,0.3,0.3,0.3,98,0.9522
2026-05-18 01:39:57,6,7.764,24.18,3.0136,RB,1,1,1,1.84729,1.84729,0.3,0.3,0.3,110,0.9465
2026-05-18 01:39:59,7,7.77,24.18,3.0542,RB,1,1,1,1.84729,1.84729,0.3,0.3,0.3,123,0.9403
2026-05-18 01:40:01,8,7.77,24.18,3.0542,RB,1,1,1,1.84523,1.84523,0.3,0.3,0.3,135,0.9347
2026-05-18 01:40:03,9,7.776,24.18,3.0954,RB,1,1,1,1.84655,1.84655,0.3,0.3,0.3,148,0.9287
2026-05-18 01:40:05,10,7.77,24.25,3.069,RB,1,1,1,1.84523,1.84523,0.3,0.3,0.3,160,0.9231
2026-05-18 01:40:07,11,7.776,24.18,3.0954,RB,1,1,1,1.84729,1.84729,0.3,0.3,0.3,172,0.9176
2026-05-18 01:40:09,12,7.77,24.18,3.0542,RB,1,1,1,1.84729,1.84729,0.3,0.3,0.3,184,0.9121
2026-05-18 01:40:11,13,7.77,24.18,3.0542,RB,1,1,1,1.84729,1.84729,0.3,0.3,0.3,196,0.9066
2026-05-18 01:40:13,14,7.77,24.18,3.0542,RB,1,1,1,1.84729,1.84729,0.3,0.3,0.3,208,0.9012
2026-05-18 01:40:15,15,7.77,24.18,3.0542,RB,1,1,1,1.84729,1.84729,0.3,0.3,0.3,220,0.8958
2026-05-18 01:40:17,16,7.77,24.18,3.0542,RB,1,1,1,1.84729,1.84729,0.3,0.3,0.3,232,0.8904
2026-05-18 01:40:19,17,7.77,24.18,3.0542,RB,1,1,1,1.84729,1.84729,0.3,0.3,0.3,244,0.8851
2026-05-18 01:40:21,18,7.77,24.18,3.0542,RB,1,1,1,1.84859,1.84859,0.3,0.3,0.3,256,0.8798
2026-05-18 01:40:23,19,7.764,24.25,3.0282,RB,1,1,1,1.84859,1.84859,0.3,0.3,0.3,268,0.8746
2026-05-18 01:40:25,20,7.764,24.25,3.0282,RB,1,1,1,1.84932,1.84932,0.3,0.3,0.3,280,0.8693
2026-05-18 01:40:27,21,7.764,24.18,3.0136,RB,1,1,1,1.84932,1.84932,0.3,0.3,0.3,292,0.8641
2026-05-18 01:40:29,22,7.764,24.18,3.0136,RB,1,1,1,1.84932,1.84932,0.3,0.3,0.3,304,0.859
2026-05-18 01:40:31,23,7.764,24.18,3.0136,RB,1,1,1,1.84932,1.84932,0.3,0.3,0.3,316,0.8538
2026-05-18 01:40:33,24,7.764,24.18,3.0136,RB,1,1,1,1.85099,1.85099,0.3,0.3,0.3,329,0.8483
2026-05-18 01:40:35,25,7.759,24.18,2.9801,RB,1,1,1,1.85099,1.85099,0.3,0.3,0.3,341,0.8432
2026-05-18 01:40:37,26,7.759,24.18,2.9801,RB,1,1,1,1.85099,1.85099,0.3,0.3,0.3,354,0.8377
2026-05-18 01:40:39,27,7.759,24.18,2.9801,RB,1,1,1,1.85099,1.85099,0.3,0.3,0.3,366,0.8327
2026-05-18 01:40:41,28,7.759,24.18,2.9801,RB,1,1,1,1.85298,1.85298,0.3,0.3,0.3,378,0.8277
2026-05-18 01:40:43,29,7.753,24.18,2.9404,RB,1,1,1,1.85298,1.85298,0.3,0.3,0.3,390,0.8228
2026-05-18 01:40:45,30,7.753,24.18,2.9404,RB,1,1,1,1.85298,1.85298,0.3,0.3,0.3,402,0.8179
2026-05-18 01:40:47,31,7.753,24.18,2.9404,RB,1,1,1,1.85298,1.85298,0.3,0.3,0.3,414,0.813
2026-05-18 01:40:49,32,7.753,24.18,2.9404,RB,1,1,1,1.85227,1.85227,0.3,0.3,0.3,426,0.8081
2026-05-18 01:40:51,33,7.753,24.25,2.9547,RB,1,1,1,1.85227,1.85227,0.3,0.3,0.3,438,0.8033
2026-05-18 01:40:53,34,7.753,24.25,2.9547,RB,1,1,1,1.85227,1.85227,0.3,0.3,0.3,450,0.7985
2026-05-18 01:40:55,35,7.753,24.25,2.9547,RB,1,1,1,1.85298,1.85298,0.3,0.3,0.3,462,0.7937
2026-05-18 01:40:57,36,7.753,24.18,2.9404,RB,1,1,1,1.85227,1.85227,0.3,0.3,0.3,474,0.7889
2026-05-18 01:40:59,37,7.753,24.25,2.9547,RB,1,1,1,1.85227,1.85227,0.3,0.3,0.3,486,0.7842
2026-05-18 01:41:01,38,7.753,24.25,2.9547,RB,1,1,1,1.85298,1.85298,0.3,0.3,0.3,498,0.7795
2026-05-18 01:41:03,39,7.753,24.18,2.9404,RB,1,1,1,1.85298,1.85298,0.3,0.3,0.3,511,0.7745
2026-05-18 01:41:05,40,7.753,24.18,2.9404,RB,1,1,1,1.85298,1.85298,0.3,0.3,0.3,523,0.7698
2026-05-18 01:43:33,2,7.753,24.18,2.9404,RB,1,1,1,1.85099,1.85099,0.3,0.3,0.3,595,0.7426
2026-05-18 01:43:35,3,7.759,24.18,2.9801,RB,1,1,1,1.84729,1.84729,0.3,0.3,0.3,607,0.7382
2026-05-18 01:43:37,4,7.77,24.18,3.0542,RB,1,1,1,1.84729,1.84729,0.3,0.3,0.3,619,0.7338
2026-05-18 01:43:39,5,7.77,24.18,3.0542,RB,1,1,1,1.84349,1.84349,0.3,0.3,0.3,631,0.7294
2026-05-18 01:43:41,6,7.781,24.18,3.1301,RB,1,1,1,1.83883,1.83883,0.3,0.3,0.3,643,0.725
2026-05-18 01:43:43,7,7.792,24.25,3.2233,RB,1,1,1,1.83526,1.83526,0.3,0.3,0.3,656,0.7203
2026-05-18 01:43:45,8,7.804,24.18,3.2947,RB,1,1,1,1.83526,1.83526,0.3,0.3,0.3,668,0.716
2026-05-18 01:43:47,9,7.804,24.18,3.2947,RB,1,1,1,1.83526,1.83526,0.3,0.3,0.3,680,0.7117
2026-05-18 01:43:49,10,7.804,24.18,3.2947,RB,1,1,1,1.83526,1.83526,0.3,0.3,0.3,692,0.7075
2026-05-18 01:43:51,11,7.804,24.18,3.2947,RB,1,1,1,1.83961,1.83961,0.3,0.3,0.3,704,0.7032
2026-05-18 01:43:53,12,7.792,24.18,3.2078,RB,1,1,1,1.84139,1.84139,0.3,0.3,0.3,716,0.699
2026-05-18 01:43:55,13,7.787,24.18,3.1723,RB,1,1,1,1.84523,1.84523,0.3,0.3,0.3,729,0.6945
2026-05-18 01:43:57,14,7.776,24.18,3.0954,RB,1,1,1,1.84523,1.84523,0.3,0.3,0.3,741,0.6903
2026-05-18 01:43:59,15,7.776,24.18,3.0954,RB,1,1,1,1.85099,1.85099,0.3,0.3,0.3,754,0.6859
2026-05-18 01:44:01,16,7.759,24.18,2.9801,RB,1,1,1,1.85099,1.85099,0.3,0.3,0.3,766,0.6817
2026-05-18 01:44:03,17,7.759,24.18,2.9801,RB,1,1,1,1.85027,1.85027,0.3,0.3,0.3,778,0.6777
2026-05-18 01:44:05,18,7.759,24.25,2.9945,RB,1,1,1,1.85099,1.85099,0.3,0.3,0.3,791,0.6733
2026-05-18 01:44:07,19,7.759,24.18,2.9801,RB,1,1,1,1.84448,1.84448,0.3,0.3,0.3,803,0.6692
2026-05-18 01:49:58,2,7.776,24.18,3.0954,RB,1,1,1,1.86278,1.86278,0.3,0.3,0.3,875,0.6456
2026-05-18 01:50:00,3,7.72,24.25,2.7444,RB,1,1,1,1.86344,1.86344,0.3,0.3,0.3,887,0.6417
2026-05-18 01:50:02,4,7.72,24.18,2.7312,RB,1,1,1,1.86344,1.86344,0.3,0.3,0.3,899,0.6379
2026-05-18 01:50:04,5,7.72,24.18,2.7312,RB,1,1,1,1.8619,1.8619,0.3,0.3,0.3,912,0.6337
2026-05-18 01:50:06,6,7.725,24.18,2.7619,RB,1,1,1,1.8619,1.8619,0.3,0.3,0.3,924,0.6299
2026-05-18 01:50:08,7,7.725,24.18,2.7619,RB,1,1,1,1.8619,1.8619,0.3,0.3,0.3,937,0.6259
2026-05-18 01:50:10,8,7.725,24.18,2.7619,RB,1,1,1,1.8619,1.8619,0.3,0.3,0.3,949,0.6221
2026-05-18 01:50:12,9,7.725,24.18,2.7619,RB,1,1,1,1.8619,1.8619,0.3,0.3,0.3,962,0.6181
2026-05-18 01:50:14,10,7.725,24.18,2.7619,RB,1,1,1,1.86344,1.86344,0.3,0.3,0.3,974,0.6144
2026-05-18 01:50:16,11,7.72,24.18,2.7312,RB,1,1,1,1.86677,1.86677,0.3,0.3,0.3,987,0.6104
2026-05-18 01:50:18,12,7.709,24.18,2.6647,RB,1,1,1,1.86677,1.86677,0.3,0.3,0.3,1000,0.6065
2026-05-18 01:50:20,13,7.709,24.18,2.6647,RB,1,1,1,1.8703,1.8703,0.3,0.3,0.3,1012,0.6028
2026-05-18 01:50:22,14,7.697,24.18,2.5939,RB,1,1,1,1.87175,1.87175,0.3,0.3,0.3,1025,0.5989
2026-05-18 01:50:24,15,7.692,24.18,2.565,RB,1,1,1,1.87347,1.87347,0.3,0.3,0.3,1037,0.5953
2026-05-18 01:50:26,16,7.686,24.18,2.5307,RB,1,1,1,1.87347,1.87347,0.3,0.3,0.3,1049,0.5918
2026-05-18 01:50:28,17,7.686,24.18,2.5307,RB,1,1,1,1.87655,1.87655,0.3,0.3,0.3,1061,0.5882
2026-05-18 01:50:30,18,7.675,24.18,2.469,RB,1,1,1,1.87655,1.87655,0.3,0.3,0.3,1073,0.5847
2026-05-18 01:50:32,19,7.675,24.18,2.469,RB,1,1,1,1.87347,1.87347,0.3,0.3,0.3,1085,0.5812
2026-05-18 01:50:34,20,7.686,24.18,2.5307,RB,1,1,1,1.87175,1.87175,0.3,0.3,0.3,1097,0.5777
2026-05-18 01:50:36,21,7.692,24.18,2.565,RB,1,1,1,1.8703,1.8703,0.3,0.3,0.3,1109,0.5743
2026-05-18 01:50:38,22,7.697,24.18,2.5939,RB,1,1,1,1.86677,1.86677,0.3,0.3,0.3,1122,0.5706
2026-05-18 01:50:40,23,7.709,24.18,2.6647,RB,1,1,1,1.86527,1.86527,0.3,0.3,0.3,1134,0.5671
2026-05-18 01:50:42,24,7.714,24.18,2.6947,RB,1,1,1,1.86527,1.86527,0.3,0.3,0.3,1146,0.5638
2026-05-18 01:50:44,25,7.714,24.18,2.6947,RB,1,1,1,1.86344,1.86344,0.3,0.3,0.3,1158,0.5604
2026-05-18 01:50:46,26,7.72,24.18,2.7312,RB,1,1,1,1.86344,1.86344,0.3,0.3,0.3,1171,0.5567
2026-05-18 01:50:48,27,7.72,24.18,2.7312,RB,1,1,1,1.86344,1.86344,0.3,0.3,0.3,1183,0.5534
2026-05-18 01:50:50,28,7.72,24.18,2.7312,RB,1,1,1,1.8619,1.8619,0.3,0.3,0.3,1196,0.5498
2026-05-18 01:50:52,29,7.725,24.18,2.7619,RB,1,1,1,1.8619,1.8619,0.3,0.3,0.3,1208,0.5465
2026-05-18 01:50:54,30,7.725,24.18,2.7619,RB,1,1,1,1.86344,1.86344,0.3,0.3,0.3,1220,0.5433
2026-05-18 01:50:56,31,7.72,24.18,2.7312,RB,1,1,1,1.86677,1.86677,0.3,0.3,0.3,1232,0.54
2026-05-18 01:50:58,32,7.709,24.18,2.6647,RB,1,1,1,1.8703,1.8703,0.3,0.3,0.3,1244,0.5368
2026-05-18 01:51:00,33,7.697,24.18,2.5939,RB,1,1,1,1.87175,1.87175,0.3,0.3,0.3,1256,0.5336
2026-05-18 01:51:02,34,7.692,24.18,2.565,RB,1,1,1,1.8703,1.8703,0.3,0.3,0.3,1268,0.5304
2026-05-18 01:51:04,35,7.697,24.18,2.5939,RB,1,1,1,1.86855,1.86855,0.3,0.3,0.3,1280,0.5272
2026-05-18 01:51:06,36,7.703,24.18,2.6291,RB,1,1,1,1.86855,1.86855,0.3,0.3,0.3,1292,0.5241
2026-05-18 01:51:08,37,7.703,24.18,2.6291,RB,1,1,1,1.86677,1.86677,0.3,0.3,0.3,1305,0.5207
2026-05-18 01:51:10,38,7.709,24.18,2.6647,RB,1,1,1,1.86677,1.86677,0.3,0.3,0.3,1317,0.5175
2026-05-18 01:51:12,39,7.709,24.18,2.6647,RB,1,1,1,1.86855,1.86855,0.3,0.3,0.3,1330,0.5142
2026-05-18 01:51:14,40,7.703,24.18,2.6291,RB,1,1,1,1.86855,1.86855,0.3,0.3,0.3,1342,0.5111
2026-05-18 01:51:16,41,7.703,24.18,2.6291,RB,1,1,1,1.86677,1.86677,0.3,0.3,0.3,1355,0.5078
2026-05-18 01:51:18,42,7.709,24.18,2.6647,RB,1,1,1,1.86677,1.86677,0.3,0.3,0.3,1367,0.5048
2026-05-18 01:51:20,43,7.709,24.18,2.6647,RB,1,1,1,1.86344,1.86344,0.3,0.3,0.3,1379,0.5017
2026-05-18 01:51:22,44,7.72,24.18,2.7312,RB,1,1,1,1.86344,1.86344,0.3,0.3,0.3,1392,0.4985
2026-05-18 01:51:24,45,7.72,24.18,2.7312,RB,1,1,1,1.86344,1.86344,0.3,0.3,0.3,1404,0.4955
2026-05-18 01:51:26,46,7.72,24.18,2.7312,RB,1,1,1,1.86527,1.86527,0.3,0.3,0.3,1417,0.4923
2026-05-18 01:51:28,47,7.714,24.18,2.6947,RB,1,1,1,1.86677,1.86677,0.3,0.3,0.3,1429,0.4893
2026-05-18 01:51:30,48,7.709,24.18,2.6647,RB,1,1,1,1.86677,1.86677,0.3,0.3,0.3,1441,0.4864
2026-05-18 01:51:32,49,7.709,24.18,2.6647,RB,1,1,1,1.86677,1.86677,0.3,0.3,0.3,1453,0.4835
2026-05-18 01:51:34,50,7.709,24.18,2.6647,RB,1,1,1,1.86677,1.86677,0.3,0.3,0.3,1465,0.4806
2026-05-18 01:51:36,51,7.709,24.18,2.6647,RB,1,1,1,1.86677,1.86677,0.3,0.3,0.3,1477,0.4777
2026-05-18 01:51:38,52,7.709,24.18,2.6647,RB,1,1,1,1.86677,1.86677,0.3,0.3,0.3,1489,0.4749
2026-05-18 01:51:40,53,7.709,24.18,2.6647,RB,1,1,1,1.86677,1.86677,0.3,0.3,0.3,1501,0.472
2026-05-18 01:51:42,54,7.709,24.18,2.6647,RB,1,1,1,1.86677,1.86677,0.3,0.3,0.3,1514,0.469
2026-05-18 01:51:44,55,7.709,24.18,2.6647,RB,1,1,1,1.86677,1.86677,0.3,0.3,0.3,1526,0.4662
2026-05-18 01:51:46,56,7.709,24.18,2.6647,RB,1,1,1,1.8619,1.8619,0.3,0.3,0.3,1539,0.4632
2026-05-18 01:51:48,57,7.725,24.18,2.7619,RB,1,1,1,1.86004,1.86004,0.3,0.3,0.3,1551,0.4604
2026-05-18 01:51:50,58,7.731,24.18,2.7992,RB,1,1,1,1.85846,1.85846,0.3,0.3,0.3,1563,0.4576
2026-05-18 01:51:52,59,7.736,24.18,2.8307,RB,1,1,1,1.85655,1.85655,0.3,0.3,0.3,1575,0.4549
2026-05-18 01:51:54,60,7.742,24.18,2.869,RB,1,1,1,1.85391,1.85391,0.3,0.3,0.3,1587,0.4522
2026-05-18 01:51:56,61,7.748,24.25,2.9218,RB,1,1,1,1.85461,1.85461,0.3,0.3,0.3,1599,0.4495
2026-05-18 01:51:58,62,7.748,24.18,2.9077,RB,1,1,1,1.85655,1.85655,0.3,0.3,0.3,1611,0.4468
2026-05-18 01:52:00,63,7.742,24.18,2.869,RB,1,1,1,1.85655,1.85655,0.3,0.3,0.3,1623,0.4441
2026-05-18 01:52:02,64,7.742,24.18,2.869,RB,1,1,1,1.86004,1.86004,0.3,0.3,0.3,1635,0.4414
2026-05-18 01:52:04,65,7.731,24.18,2.7992,RB,1,1,1,1.86004,1.86004,0.3,0.3,0.3,1647,0.4388
2026-05-18 01:52:06,66,7.731,24.18,2.7992,RB,1,1,1,1.86004,1.86004,0.3,0.3,0.3,1659,0.4362
2026-05-18 01:52:08,67,7.731,24.18,2.7992,RB,1,1,1,1.86004,1.86004,0.3,0.3,0.3,1671,0.4336
2026-05-18 01:52:10,68,7.731,24.18,2.7992,RB,1,1,1,1.86527,1.86527,0.3,0.3,0.3,1683,0.431
2026-05-18 01:52:12,69,7.714,24.18,2.6947,RB,1,1,1,1.86855,1.86855,0.3,0.3,0.3,1696,0.4282
2026-05-18 01:52:14,70,7.703,24.18,2.6291,RB,1,1,1,1.87175,1.87175,0.3,0.3,0.3,1708,0.4256
2026-05-18 01:52:16,71,7.692,24.18,2.565,RB,1,1,1,1.87488,1.87488,0.3,0.3,0.3,1721,0.4229
2026-05-18 01:52:18,72,7.681,24.18,2.5025,RB,1,1,1,1.87655,1.87655,0.3,0.3,0.3,1733,0.4203
2026-05-18 01:52:20,73,7.675,24.18,2.469,RB,1,1,1,1.87655,1.87655,0.3,0.3,0.3,1746,0.4176
2026-05-18 01:52:22,74,7.675,24.18,2.469,RB,1,1,1,1.87655,1.87655,0.3,0.3,0.3,1758,0.4151
2026-05-18 01:52:24,75,7.675,24.18,2.469,RB,1,1,1,1.87488,1.87488,0.3,0.3,0.3,1770,0.4126
2026-05-18 01:52:26,76,7.681,24.18,2.5025,RB,1,1,1,1.87488,1.87488,0.3,0.3,0.3,1782,0.4102
2026-05-18 01:52:28,77,7.681,24.18,2.5025,RB,1,1,1,1.87488,1.87488,0.3,0.3,0.3,1794,0.4077
2026-05-18 01:52:30,78,7.681,24.18,2.5025,RB,1,1,1,1.87488,1.87488,0.3,0.3,0.3,1806,0.4053
2026-05-18 01:52:32,79,7.681,24.18,2.5025,RB,1,1,1,1.87488,1.87488,0.3,0.3,0.3,1818,0.4028
2026-05-18 01:52:34,80,7.681,24.18,2.5025,RB,1,1,1,1.87347,1.87347,0.3,0.3,0.3,1830,0.4004
2026-05-18 01:52:36,81,7.686,24.18,2.5307,RB,1,1,1,1.87347,1.87347,0.3,0.3,0.3,1842,0.398
2026-05-18 01:52:38,82,7.686,24.18,2.5307,RB,1,1,1,1.87347,1.87347,0.3,0.3,0.3,1854,0.3956
2026-05-18 01:52:40,83,7.686,24.18,2.5307,RB,1,1,1,1.86855,1.86855,0.3,0.3,0.3,1866,0.3933
2026-05-18 01:52:42,84,7.703,24.18,2.6291,RB,1,1,1,1.86344,1.86344,0.3,0.3,0.3,1878,0.3909
2026-05-18 01:52:44,85,7.72,24.18,2.7312,RB,1,1,1,1.86124,1.86124,0.3,0.3,0.3,1890,0.3886
2026-05-18 01:52:46,86,7.725,24.25,2.7753,RB,1,1,1,1.85846,1.85846,0.3,0.3,0.3,1903,0.3861
2026-05-18 01:52:48,87,7.736,24.18,2.8307,RB,1,1,1,1.85846,1.85846,0.3,0.3,0.3,1915,0.3838
2026-05-18 01:52:50,88,7.736,24.18,2.8307,RB,1,1,1,1.85655,1.85655,0.3,0.3,0.3,1928,0.3813
2026-05-18 01:52:52,89,7.742,24.18,2.869,RB,1,1,1,1.85461,1.85461,0.3,0.3,0.3,1940,0.379
2026-05-18 01:52:54,90,7.748,24.18,2.9077,RB,1,1,1,1.85461,1.85461,0.3,0.3,0.3,1952,0.3767
2026-05-18 01:52:56,91,7.748,24.18,2.9077,RB,1,1,1,1.85461,1.85461,0.3,0.3,0.3,1964,0.3745
2026-05-18 01:52:58,92,7.748,24.18,2.9077,RB,1,1,1,1.85461,1.85461,0.3,0.3,0.3,1976,0.3722
2026-05-18 01:53:00,93,7.748,24.18,2.9077,RB,1,1,1,1.85461,1.85461,0.3,0.3,0.3,1989,0.3698
2026-05-18 01:53:02,94,7.748,24.18,2.9077,RB,1,1,1,1.85586,1.85586,0.3,0.3,0.3,2001,0.3676
2026-05-18 01:53:04,95,7.742,24.25,2.8829,RB,1,1,1,1.85655,1.85655,0.3,0.3,0.3,2013,0.3654
2026-05-18 01:53:06,96,7.742,24.18,2.869,RB,1,1,1,1.85936,1.85936,0.3,0.3,0.3,2025,0.3632
2026-05-18 01:53:08,97,7.731,24.25,2.8128,RB,1,1,1,1.86677,1.86677,0.3,0.3,0.3,2037,0.361
2026-05-18 01:53:10,98,7.709,24.18,2.6647,RB,1,1,1,1.86677,1.86677,0.3,0.3,0.3,2049,0.3589
2026-05-18 01:53:12,99,7.709,24.18,2.6647,RB,1,1,1,1.86855,1.86855,0.3,0.3,0.3,2061,0.3567
2026-05-18 01:53:14,100,7.703,24.18,2.6291,RB,1,1,1,1.86855,1.86855,0.3,0.3,0.3,2073,0.3546
2026-05-18 01:53:16,101,7.703,24.18,2.6291,RB,1,1,1,1.8703,1.8703,0.3,0.3,0.3,2086,0.3523
2026-05-18 01:53:18,102,7.697,24.18,2.5939,RB,1,1,1,1.87175,1.87175,0.3,0.3,0.3,2098,0.3502
2026-05-18 01:53:20,103,7.692,24.18,2.565,RB,1,1,1,1.87175,1.87175,0.3,0.3,0.3,2111,0.3479
2026-05-18 01:53:22,104,7.692,24.18,2.565,RB,1,1,1,1.86967,1.86967,0.3,0.3,0.3,2123,0.3458
2026-05-18 01:53:24,105,7.697,24.25,2.6065,RB,1,1,1,1.86677,1.86677,0.3,0.3,0.3,2136,0.3436
2026-05-18 01:53:26,106,7.709,24.18,2.6647,RB,1,1,1,1.86344,1.86344,0.3,0.3,0.3,2148,0.3415
2026-05-18 01:53:28,107,7.72,24.18,2.7312,RB,1,1,1,1.86004,1.86004,0.3,0.3,0.3,2160,0.3395
2026-05-18 01:53:30,108,7.731,24.18,2.7992,RB,1,1,1,1.86004,1.86004,0.3,0.3,0.3,2173,0.3373
2026-05-18 01:53:32,109,7.731,24.18,2.7992,RB,1,1,1,1.85846,1.85846,0.3,0.3,0.3,2185,0.3353
2026-05-18 01:53:34,110,7.736,24.18,2.8307,RB,1,1,1,1.86004,1.86004,0.3,0.3,0.3,2197,0.3333
2026-05-18 01:53:36,111,7.731,24.18,2.7992,RB,1,1,1,1.86004,1.86004,0.3,0.3,0.3,2209,0.3313
2026-05-18 01:53:38,112,7.731,24.18,2.7992,RB,1,1,1,1.86004,1.86004,0.3,0.3,0.3,2221,0.3293
2026-05-18 01:53:40,113,7.731,24.18,2.7992,RB,1,1,1,1.8619,1.8619,0.3,0.3,0.3,2233,0.3273
2026-05-18 01:53:42,114,7.725,24.18,2.7619,RB,1,1,1,1.86461,1.86461,0.3,0.3,0.3,2245,0.3254
2026-05-18 01:53:44,115,7.714,24.25,2.7078,RB,1,1,1,1.87347,1.87347,0.3,0.3,0.3,2257,0.3234
2026-05-18 01:53:46,116,7.686,24.18,2.5307,RB,1,1,1,1.87488,1.87488,0.3,0.3,0.3,2269,0.3215
2026-05-18 01:53:48,117,7.681,24.18,2.5025,RB,1,1,1,1.8782,1.8782,0.3,0.3,0.3,2281,0.3196
2026-05-18 01:53:50,118,7.669,24.18,2.4359,RB,1,1,1,1.8782,1.8782,0.3,0.3,0.3,2294,0.3175
2026-05-18 01:53:52,119,7.669,24.18,2.4359,RB,1,1,1,1.87285,1.87285,0.3,0.3,0.3,2306,0.3156
2026-05-18 01:53:54,120,7.686,24.25,2.543,RB,1,1,1,1.86527,1.86527,0.3,0.3,0.3,2319,0.3136
2026-05-18 01:53:56,121,7.714,24.18,2.6947,RB,1,1,1,1.86278,1.86278,0.3,0.3,0.3,2331,0.3117
2026-05-18 01:53:58,122,7.72,24.25,2.7444,RB,1,1,1,1.86344,1.86344,0.3,0.3,0.3,2343,0.3098
2026-05-18 01:54:00,123,7.72,24.18,2.7312,RB,1,1,1,1.86344,1.86344,0.3,0.3,0.3,2355,0.308
2026-05-18 01:54:02,124,7.72,24.18,2.7312,RB,1,1,1,1.86278,1.86278,0.3,0.3,0.3,2367,0.3061
2026-05-18 01:54:04,125,7.72,24.25,2.7444,RB,1,1,1,1.86344,1.86344,0.3,0.3,0.3,2379,0.3043
2026-05-18 01:54:06,126,7.72,24.18,2.7312,RB,1,1,1,1.86791,1.86791,0.3,0.3,0.3,2391,0.3025
2026-05-18 01:54:08,127,7.703,24.25,2.6418,RB,1,1,1,1.87347,1.87347,0.3,0.3,0.3,2403,0.3007
2026-05-18 01:54:10,128,7.686,24.18,2.5307,RB,1,1,1,1.87956,1.87956,0.3,0.3,0.3,2415,0.2989
2026-05-18 01:54:12,129,7.664,24.18,2.4087,RB,1,1,1,1.87956,1.87956,0.3,0.3,0.3,2427,0.2971
2026-05-18 01:54:14,130,7.664,24.18,2.4087,RB,1,1,1,1.8782,1.8782,0.3,0.3,0.3,2439,0.2953
2026-05-18 01:54:16,131,7.669,24.18,2.4359,RB,1,1,1,1.8703,1.8703,0.3,0.3,0.3,2451,0.2935
2026-05-18 01:54:18,132,7.697,24.18,2.5939,RB,1,1,1,1.86677,1.86677,0.3,0.3,0.3,2463,0.2918
2026-05-18 01:54:20,133,7.709,24.18,2.6647,RB,1,1,1,1.8619,1.8619,0.3,0.3,0.3,2476,0.2899
2026-05-18 01:54:22,134,7.725,24.18,2.7619,RB,1,1,1,1.8619,1.8619,0.3,0.3,0.3,2488,0.2881
2026-05-18 01:54:24,135,7.725,24.18,2.7619,RB,1,1,1,1.86004,1.86004,0.3,0.3,0.3,2501,0.2863
2026-05-18 01:54:26,136,7.731,24.18,2.7992,RB,1,1,1,1.86004,1.86004,0.3,0.3,0.3,2513,0.2846
2026-05-18 01:54:28,137,7.731,24.18,2.7992,RB,1,1,1,1.8619,1.8619,0.3,0.3,0.3,2525,0.2829
2026-05-18 01:54:30,138,7.725,24.18,2.7619,RB,1,1,1,1.86527,1.86527,0.3,0.3,0.3,2537,0.2812
2026-05-18 01:54:32,139,7.714,24.18,2.6947,RB,1,1,1,1.86677,1.86677,0.3,0.3,0.3,2549,0.2795
2026-05-18 01:54:34,140,7.709,24.18,2.6647,RB,1,1,1,1.87347,1.87347,0.3,0.3,0.3,2562,0.2777
2026-05-18 01:54:36,141,7.686,24.18,2.5307,RB,1,1,1,1.87347,1.87347,0.3,0.3,0.3,2574,0.276
2026-05-18 01:54:38,142,7.686,24.18,2.5307,RB,1,1,1,1.87347,1.87347,0.3,0.3,0.3,2586,0.2744
2026-05-18 01:54:40,143,7.686,24.18,2.5307,RB,1,1,1,1.8703,1.8703,0.3,0.3,0.3,2598,0.2727
2026-05-18 01:54:42,144,7.697,24.18,2.5939,RB,1,1,1,1.86344,1.86344,0.3,0.3,0.3,2610,0.2711
2026-05-18 01:54:44,145,7.72,24.18,2.7312,RB,1,1,1,1.86004,1.86004,0.3,0.3,0.3,2622,0.2695
2026-05-18 01:54:46,146,7.731,24.18,2.7992,RB,1,1,1,1.85936,1.85936,0.3,0.3,0.3,2634,0.2678
2026-05-18 01:54:48,147,7.731,24.25,2.8128,RB,1,1,1,1.85846,1.85846,0.3,0.3,0.3,2646,0.2662
2026-05-18 01:54:50,148,7.736,24.18,2.8307,RB,1,1,1,1.85846,1.85846,0.3,0.3,0.3,2659,0.2645
2026-05-18 01:54:52,149,7.736,24.18,2.8307,RB,1,1,1,1.85846,1.85846,0.3,0.3,0.3,2671,0.2629
2026-05-18 01:54:54,150,7.736,24.18,2.8307,RB,1,1,1,1.86004,1.86004,0.3,0.3,0.3,2684,0.2612
2026-05-18 01:54:56,151,7.731,24.18,2.7992,RB,1,1,1,1.86344,1.86344,0.3,0.3,0.3,2696,0.2597
2026-05-18 01:54:58,152,7.72,24.18,2.7312,RB,1,1,1,1.86677,1.86677,0.3,0.3,0.3,2709,0.258
2026-05-18 01:55:00,153,7.709,24.18,2.6647,RB,1,1,1,1.87347,1.87347,0.3,0.3,0.3,2721,0.2564
