timestamp,real_step,pH,T_C,NH3_pct,mode,actual_risk,rb_risk,fql_risk,dqn_risk,rb_correct,fql_correct,dqn_correct,fql_steps,epsilon
2026-05-25 21:36:29,1,7.524,0.0,0.2744,RB,0,0,0,-1,1,1,-1,1,0.2999
2026-05-25 21:36:31,2,7.524,0.0,0.2744,RB,0,0,0,-1,1,1,-1,2,0.2997
2026-05-25 21:36:33,3,7.524,0.0,0.2744,RB,0,0,1,-1,1,0,-1,3,0.2996
2026-05-25 21:36:35,4,7.524,0.0,0.2744,RB,0,0,2,-1,1,0,-1,4,0.2994
2026-05-25 21:36:37,5,7.496,0.0,0.2573,RB,0,0,3,-1,1,0,-1,5,0.2993
2026-05-25 21:36:39,6,7.474,0.0,0.2446,RB,0,0,0,-1,1,1,-1,6,0.2991
2026-05-25 21:36:41,7,7.474,0.0,0.2446,RB,0,0,3,-1,1,0,-1,7,0.299
2026-05-25 21:36:43,8,7.502,0.0,0.2609,RB,0,0,2,-1,1,0,-1,8,0.2988
2026-05-25 21:36:45,9,7.524,0.0,0.2744,RB,0,0,3,-1,1,0,-1,9,0.2987
2026-05-25 21:36:47,10,7.53,0.0,0.2782,RB,0,0,0,-1,1,1,-1,10,0.2985
2026-05-25 21:36:49,11,7.01,0.0,0.0842,RB,0,0,0,-1,1,1,-1,11,0.2984
2026-05-25 21:36:51,12,7.385,0.0,0.1994,RB,0,0,0,-1,1,1,-1,12,0.2982
2026-05-25 21:36:53,13,7.524,0.0,0.2744,RB,0,0,0,-1,1,1,-1,13,0.2981
2026-05-25 21:36:55,14,7.435,25.0,1.5204,RB,1,1,1,-1,1,1,-1,14,0.2979
2026-05-25 21:36:57,15,7.323,25.0,1.1789,RB,1,1,0,-1,1,0,-1,15,0.2978
2026-05-25 21:36:59,16,7.385,25.0,1.3573,RB,1,1,1,-1,1,1,-1,16,0.2976
2026-05-25 21:37:01,17,7.34,25.0,1.2254,RB,1,1,1,-1,1,1,-1,17,0.2975
2026-05-25 21:37:03,18,7.697,0.0,0.4082,RB,0,0,0,-1,1,1,-1,18,0.2973
2026-05-25 21:37:05,19,7.697,0.0,0.4082,RB,0,0,0,-1,1,1,-1,19,0.2972
2026-05-25 21:37:07,20,7.72,0.0,0.4303,RB,0,0,2,-1,1,0,-1,20,0.297
2026-05-25 21:37:09,21,7.709,0.0,0.4195,RB,0,0,3,-1,1,0,-1,21,0.2969
