timestamp,real_step,pH,T_C,NH3_pct,mode,actual_risk,rb_risk,fql_risk,dqn_risk,rb_correct,fql_correct,dqn_correct,fql_steps,epsilon,bandwidth_mbps,latency_ms
2026-05-25 21:51:52,1,7.697,0.0,0.4082,RB,0,0,0,-1,1,1,-1,1,0.2999,0.0,0.0
2026-05-25 21:51:54,2,7.725,0.0,0.4352,RB,0,0,0,-1,1,1,-1,2,0.2997,0.0,0.0
2026-05-25 21:51:56,3,7.742,0.0,0.4525,RB,0,0,0,-1,1,1,-1,3,0.2996,0.0,0.0
2026-05-25 21:51:58,4,7.742,0.0,0.4525,RB,0,0,0,-1,1,1,-1,4,0.2994,0.0,0.0
2026-05-25 21:52:00,5,7.731,0.0,0.4412,RB,0,0,0,-1,1,1,-1,5,0.2993,0.0,0.0
2026-05-25 21:52:02,6,7.714,0.0,0.4244,RB,0,0,0,-1,1,1,-1,6,0.2991,0.0,0.0
2026-05-25 21:52:04,7,7.686,0.0,0.398,RB,0,0,0,-1,1,1,-1,7,0.299,0.0,0.0
2026-05-25 21:52:06,8,7.675,0.0,0.3881,RB,0,0,0,-1,1,1,-1,8,0.2988,0.0,0.0
2026-05-25 21:52:08,9,7.692,0.0,0.4035,RB,0,0,0,-1,1,1,-1,9,0.2987,0.0,0.0
2026-05-25 21:52:10,10,7.709,0.0,0.4195,RB,0,0,0,-1,1,1,-1,10,0.2985,0.0,0.0
2026-05-25 21:52:12,11,7.736,0.0,0.4463,RB,0,0,0,-1,1,1,-1,11,0.2984,0.0,0.0
2026-05-25 21:52:14,12,7.742,0.0,0.4525,RB,0,0,0,-1,1,1,-1,12,0.2982,0.0,0.0
2026-05-25 21:52:16,13,7.736,0.0,0.4463,RB,0,0,0,-1,1,1,-1,13,0.2981,0.0,0.0
2026-05-25 21:52:18,14,7.731,0.0,0.4412,RB,0,0,0,-1,1,1,-1,14,0.2979,0.0,0.0
2026-05-25 21:52:20,15,7.72,0.0,0.4303,RB,0,0,0,-1,1,1,-1,15,0.2978,0.0,0.0
2026-05-25 21:52:22,16,7.686,0.0,0.398,RB,0,0,2,-1,1,0,-1,16,0.2976,0.0,0.0
2026-05-25 21:52:24,17,7.681,0.0,0.3935,RB,0,0,3,-1,1,0,-1,17,0.2975,0.0,0.0
